"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"15","2010","6","Madhya Pradesh","Tikamgarh","12.0","5.4","450.0","78.0","99.0","1269.23","6.69","9.18","1371.97","0.0","0.0","0.0","6.69","9.18","1371.97","0.0","0.0","0.0","2.9","2.1","724.14","0.4","0.1","250.0","12.0","18.3","1525.0","26.8","17.3","645.52","0.2","0.0","0.0","96.6","32.1","332.3","16.3","21.8","1337.42","42.1","20.6","489.31","27.9","9.3","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","31.5","39.9","1266.67","118.0","91.6","776.27","0.2","0.7","3500.0","0.0","0.0","0.0","0.19","6.36","6.54","1.42","0.49","15.65"
"15","2011","6","Madhya Pradesh","Tikamgarh","11.7","8.5","726.5","113.2","241.5","2133.39","4.59","4.87","1060.09","0.0","0.0","0.0","4.59","4.87","1060.09","0.0","0.0","0.0","4.4","2.6","590.91","0.6","0.1","166.67","10.0","26.7","2670.0","34.4","40.7","1183.14","1.4","0.3","214.29","93.7","22.3","237.99","16.9","21.4","1266.27","29.9","14.8","494.98","40.7","21.9","538.08","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.7","500.0","0.0","0.0","0.0","46.8","36.0","769.23","135.7","94.8","698.6","0.3","1.0","3333.33","0.0","0.0","0.0","0.23","7.54","7.76","1.63","0.62","13.85"
"15","2012","6","Madhya Pradesh","Tikamgarh","11.77","5.6","475.79","146.73","376.24","2564.17","1.97","3.09","1568.53","0.0","0.0","0.0","1.97","3.09","1568.53","0.03","0.03","1000.0","2.2","1.82","827.27","0.0","0.0","0.0","11.36","19.54","1720.07","20.17","18.66","925.14","0.08","0.02","250.0","0.0","0.0","0.0","17.61","26.95","1530.38","33.62","17.08","508.03","22.74","10.73","471.86","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.04","400.0","0.0","0.0","0.0","54.17","38.45","709.8","0.0","0.0","0.0","0.17","0.64","3764.71","0.0","0.0","0.0","0.21","10.59","10.8","1.92","0.85","11.67"
"15","2013","6","Madhya Pradesh","Tikamgarh","11.41","4.01","351.45","158.64","321.52","2026.73","1.02","0.48","470.59","0.0","0.0","0.0","1.02","0.48","470.59","0.0","0.0","0.0","1.71","0.87","508.77","0.0","0.0","0.0","11.98","15.08","1258.76","19.67","4.86","247.08","0.06","0.0","0.0","97.76","33.27","340.32","20.02","25.76","1286.71","30.13","6.64","220.38","22.26","8.51","382.3","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.01","250.0","0.0","0.0","0.0","60.6","33.63","554.95","145.42","83.57","574.68","0.19","0.7","3684.21","0.0","0.0","0.0","0.32","9.95","10.27","1.56","0.67","11.18"
"15","2014","6","Madhya Pradesh","Tikamgarh","13.0","5.33","410.0","117.0","288.0","2461.54","1.0","1.0","1000.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","10.0","14.0","1400.0","0.0","0.0","0.0","3.0","5.0","1666.67","28.0","10.0","357.14","0.0","0.0","0.0","79.15","30.71","388.0","17.0","19.0","1117.65","18.0","9.0","500.0","9.0","4.0","444.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.0","126.0","1657.89","120.3","157.85","1312.14","1.0","3.0","3000.0","0.0","0.0","0.0","0.44","10.76","11.2","0.0","0.0","10.83"
"15","2015","6","Madhya Pradesh","Tikamgarh","6.0","0.67","111.67","94.0","180.0","1914.89","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2000.0","0.0","0.0","0.0","5.0","12.0","2400.0","17.0","16.0","941.18","0.0","0.0","0.0","106.0","23.92","225.71","21.0","22.0","1047.62","34.0","13.0","382.35","9.0","6.0","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","29.0","617.02","111.69","69.56","622.8","1.0","4.0","4000.0","0.0","0.0","0.0","0.37","9.11","9.48","0.0","0.0","6.87"
"15","2016","6","Madhya Pradesh","Tikamgarh","6.0","6.0","1000.0","150.0","421.0","2806.67","1.0","1.0","1000.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","1.0","2.0","2000.0","0.0","0.0","0.0","7.0","21.0","3000.0","19.0","25.0","1315.79","7.0","7.0","1000.0","150.0","179.0","1193.33","23.0","35.0","1521.74","46.0","16.0","347.83","13.0","13.0","1000.0","0.03","0.01","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","22.0","20.0","909.09","0.0","0.0","0.0","5.0","3.4","680.0","0.0","0.0","0.0","0.13","11.88","12.01","2.54","1.11","6.95"
"15","2017","6","Madhya Pradesh","Tikamgarh","4.56","1.64","359.65","97.19","243.07","2500.98","1.0","2.04","2040.0","0.0","0.0","0.0","1.0","2.04","2040.0","0.0","0.0","0.0","1.7","1.79","1052.94","0.0","0.0","0.0","7.4","23.55","3182.43","12.4","14.09","1136.29","0.06","0.09","1500.0","150.15","146.75","977.36","16.49","20.94","1269.86","30.0","9.0","300.0","11.45","8.89","776.42","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.24","342.86","0.0","0.0","0.0","23.5","13.49","574.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","4.66","4.8","0.94","0.55","3.84"
"16","1966","6","Madhya Pradesh","Chhatarpur","16.0","4.0","250.0","53.0","41.0","773.58","33.4","22.0","658.68","0.0","0.0","0.0","33.4","22.0","658.68","0.0","0.0","0.0","0.5","0.1","200.0","0.0","0.0","0.0","31.1","26.9","864.95","39.0","20.0","512.82","5.0","1.0","200.0","16.7","-1.0","-1.0","0.0","0.0","0.0","30.9","2.8","90.61","0.8","0.2","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7.8","2.3","294.87","0.0","0.0","0.0","0.0","0.0","0.0","41.08","-1.0","-1.0","0.7","1.1","1571.43","0.0","0.0","0.0","0.34","1.06","1.4","0.17","0.13","25.27"
"16","1967","6","Madhya Pradesh","Chhatarpur","16.0","8.0","500.0","66.0","66.0","1000.0","32.3","25.4","786.38","0.0","0.0","0.0","32.3","25.4","786.38","0.0","0.0","0.0","0.5","0.5","1000.0","0.0","0.0","0.0","33.6","37.9","1127.98","42.0","31.0","738.1","5.0","3.0","600.0","17.58","-1.0","-1.0","0.0","0.0","0.0","23.2","2.9","125.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","6.1","2.1","344.26","0.0","0.0","0.0","0.0","0.0","0.0","30.52","-1.0","-1.0","0.5","0.9","1800.0","0.0","0.0","0.0","0.37","0.98","1.35","0.13","0.1","21.86"
"16","1968","6","Madhya Pradesh","Chhatarpur","16.5","4.0","242.42","71.5","60.0","839.16","30.7","21.0","684.04","0.0","0.0","0.0","30.7","21.0","684.04","0.2","0.1","500.0","0.6","0.5","833.33","0.0","0.0","0.0","31.2","30.4","974.36","42.8","23.0","537.38","5.7","2.0","350.88","18.21","-1.0","-1.0","0.0","0.0","0.0","27.9","6.1","218.64","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","5.1","1.3","254.9","0.0","0.0","0.0","0.0","0.0","0.0","34.18","-1.0","-1.0","0.6","1.0","1666.67","0.0","0.0","0.0","0.24","0.98","1.23","0.18","0.12","27.47"
"16","1969","6","Madhya Pradesh","Chhatarpur","16.8","6.6","392.86","83.5","81.9","980.84","24.9","16.3","654.62","0.0","0.0","0.0","24.9","16.3","654.62","0.2","0.1","500.0","0.5","0.2","400.0","0.0","0.0","0.0","32.3","33.7","1043.34","45.0","30.9","686.67","6.5","3.1","476.92","18.86","4.5","238.6","0.1","0.0","0.0","30.4","6.9","226.97","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","6.6","2.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","39.61","9.5","239.84","0.7","1.1","1571.43","0.0","0.0","0.0","0.15","1.06","1.21","0.16","0.11","29.18"
"16","1970","6","Madhya Pradesh","Chhatarpur","17.2","8.0","465.12","85.8","84.6","986.01","25.8","19.4","751.94","0.0","0.0","0.0","25.8","19.4","751.94","0.2","0.1","500.0","0.5","0.4","800.0","0.0","0.0","0.0","31.6","32.4","1025.32","47.5","26.6","560.0","7.2","4.4","611.11","18.1","4.3","237.57","0.1","0.0","0.0","31.7","5.9","186.12","1.0","0.2","200.0","0.0","0.0","0.0","0.0","0.0","0.0","5.9","1.6","271.19","0.0","0.0","0.0","0.0","0.0","0.0","38.8","7.7","198.45","0.7","1.0","1428.57","0.0","0.0","0.0","0.19","1.11","1.3","0.17","0.12","30.53"
"16","1971","6","Madhya Pradesh","Chhatarpur","18.6","8.5","456.99","92.5","81.8","884.32","27.3","17.4","637.36","0.0","0.0","0.0","27.3","17.4","637.36","0.0","0.0","0.0","0.5","0.3","600.0","0.0","0.0","0.0","28.9","29.6","1024.22","47.0","31.8","676.6","7.0","4.2","600.0","18.6","4.2","225.81","0.1","0.0","0.0","28.3","5.0","176.68","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","6.1","1.9","311.48","0.0","0.0","0.0","0.0","0.0","0.0","36.5","7.3","200.0","0.5","0.8","1600.0","0.0","0.0","0.0","0.2","1.29","1.49","0.18","0.13","32.97"
